,title,genres
483,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
484,"Godfather: Part II, The (1974)",Crime|Drama
485,Unforgiven (1992),Drama|Western
486,Back to the Future (1985),Adventure|Comedy|Sci-Fi
487,Cool Hand Luke (1967),Drama
488,Young Frankenstein (1974),Comedy|Fantasy
489,This Is Spinal Tap (1984),Comedy
490,Indiana Jones and the Last Crusade (1989),Action|Adventure
491,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
492,Fargo (1996),Comedy|Crime|Drama|Thriller
493,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
494,Rear Window (1954),Mystery|Thriller
495,One Flew Over the Cuckoo's Nest (1975),Drama
496,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
497,Lawrence of Arabia (1962),Adventure|Drama|War
498,Apocalypse Now (1979),Action|Drama|War
499,American Beauty (1999),Drama|Romance
500,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
501,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
502,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
503,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
504,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
505,Rear Window (1954),Mystery|Thriller
506,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
507,One Flew Over the Cuckoo's Nest (1975),Drama
508,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
509,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
510,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
511,Lawrence of Arabia (1962),Adventure|Drama|War
512,Apocalypse Now (1979),Action|Drama|War
513,Goodfellas (1990),Crime|Drama
514,"Godfather: Part II, The (1974)",Crime|Drama
515,American History X (1998),Crime|Drama
516,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
517,"Shawshank Redemption, The (1994)",Crime|Drama
518,Schindler's List (1993),Drama|War
519,"Godfather, The (1972)",Crime|Drama
520,Reservoir Dogs (1992),Crime|Mystery|Thriller
521,Run Lola Run (Lola rennt) (1998),Action|Crime
522,Fight Club (1999),Action|Crime|Drama|Thriller
523,Snatch (2000),Comedy|Crime|Thriller
524,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
525,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
526,Eastern Promises (2007),Crime|Drama|Thriller
527,Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX
528,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller
529,"Shawshank Redemption, The (1994)",Crime|Drama
530,Rear Window (1954),Mystery|Thriller
531,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
532,Casablanca (1942),Drama|Romance
533,"Fish Called Wanda, A (1988)",Comedy|Crime
534,Dial M for Murder (1954),Crime|Mystery|Thriller
535,Reservoir Dogs (1992),Crime|Mystery|Thriller
536,"Streetcar Named Desire, A (1951)",Drama
537,Boogie Nights (1997),Drama
538,"Hustler, The (1961)",Drama
539,Inglourious Basterds (2009),Action|Drama|War
540,Forrest Gump (1994),Comedy|Drama|Romance|War
541,In the Name of the Father (1993),Drama
542,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
543,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
544,"Godfather, The (1972)",Crime|Drama
545,Happiness (1998),Comedy|Drama
546,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
547,American History X (1998),Crime|Drama
548,"Nights of Cabiria (Notti di Cabiria, Le) (1957)",Drama
549,Shaun of the Dead (2004),Comedy|Horror
550,"Departed, The (2006)",Crime|Drama|Thriller
551,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
552,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy
553,Heat (1995),Action|Crime|Thriller
554,Casino (1995),Crime|Drama
555,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi
556,Twelve Monkeys (a.k.a. 12 Monkeys) (1995),Mystery|Sci-Fi|Thriller
557,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi
558,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
559,Trainspotting (1996),Comedy|Crime|Drama
560,"Godfather: Part II, The (1974)",Crime|Drama
561,Full Metal Jacket (1987),Drama|War
562,Amadeus (1984),Drama
563,American History X (1998),Crime|Drama
564,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
565,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
566,"Shawshank Redemption, The (1994)",Crime|Drama
567,Forrest Gump (1994),Comedy|Drama|Romance|War
568,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
569,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
570,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
571,Apocalypse Now (1979),Action|Drama|War
572,Cool Hand Luke (1967),Drama
573,Fight Club (1999),Action|Crime|Drama|Thriller
574,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
575,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
576,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
577,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
578,Trainspotting (1996),Comedy|Crime|Drama
579,Emma (1996),Comedy|Drama|Romance
580,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
581,Fight Club (1999),Action|Crime|Drama|Thriller
582,"Road Warrior, The (Mad Max 2) (1981)",Action|Adventure|Sci-Fi|Thriller
583,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller
584,Ratatouille (2007),Animation|Children|Drama
585,Inglourious Basterds (2009),Action|Drama|War
586,Toy Story 3 (2010),Adventure|Animation|Children|Comedy|Fantasy|IMAX
587,Django Unchained (2012),Action|Drama|Western
588,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
589,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
590,Schindler's List (1993),Drama|War
591,Rear Window (1954),Mystery|Thriller
592,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi
593,Goodfellas (1990),Crime|Drama
594,"Godfather: Part II, The (1974)",Crime|Drama
595,Full Metal Jacket (1987),Drama|War
596,Cool Hand Luke (1967),Drama
597,American History X (1998),Crime|Drama
598,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
599,"Departed, The (2006)",Crime|Drama|Thriller
600,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
601,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
602,"Shawshank Redemption, The (1994)",Crime|Drama
603,Forrest Gump (1994),Comedy|Drama|Romance|War
604,Fargo (1996),Comedy|Crime|Drama|Thriller
605,Rear Window (1954),Mystery|Thriller
606,Reservoir Dogs (1992),Crime|Mystery|Thriller
607,Goodfellas (1990),Crime|Drama
608,"Matrix, The (1999)",Action|Sci-Fi|Thriller
609,Fight Club (1999),Action|Crime|Drama|Thriller
610,"Green Mile, The (1999)",Crime|Drama
611,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
612,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
613,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
614,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
615,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
616,Goodfellas (1990),Crime|Drama
617,Cool Hand Luke (1967),Drama
618,This Is Spinal Tap (1984),Comedy
619,Indiana Jones and the Last Crusade (1989),Action|Adventure
620,American History X (1998),Crime|Drama
621,"Green Mile, The (1999)",Crime|Drama
622,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
623,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
624,"Shawshank Redemption, The (1994)",Crime|Drama
625,Rear Window (1954),Mystery|Thriller
626,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
627,Casablanca (1942),Drama|Romance
628,One Flew Over the Cuckoo's Nest (1975),Drama
629,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
630,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
631,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
632,Apocalypse Now (1979),Action|Drama|War
633,Goodfellas (1990),Crime|Drama
634,"Godfather: Part II, The (1974)",Crime|Drama
635,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
636,Taxi Driver (1976),Crime|Drama|Thriller
637,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
638,Rear Window (1954),Mystery|Thriller
639,Casablanca (1942),Drama|Romance
640,Cool Hand Luke (1967),Drama
641,Fight Club (1999),Action|Crime|Drama|Thriller
642,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
643,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
644,Laputa: Castle in the Sky (Tenkû no shiro Rapyuta) (1986),Action|Adventure|Animation|Children|Fantasy|Sci-Fi
645,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
646,"Departed, The (2006)",Crime|Drama|Thriller
647,Inglourious Basterds (2009),Action|Drama|War
648,"Godfather, The (1972)",Crime|Drama
649,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
650,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
651,Goodfellas (1990),Crime|Drama
652,"Godfather: Part II, The (1974)",Crime|Drama
653,Good Will Hunting (1997),Drama|Romance
654,Fight Club (1999),Action|Crime|Drama|Thriller
655,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
656,"Lord of the Rings: The Fellowship of the Ring, The (2001)",Adventure|Fantasy
657,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
658,"Fog of War: Eleven Lessons from the Life of Robert S. McNamara, The (2003)",Documentary|War
659,Interstellar (2014),Sci-Fi|IMAX
660,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
661,Fargo (1996),Comedy|Crime|Drama|Thriller
662,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
663,Trainspotting (1996),Comedy|Crime|Drama
664,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy
665,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War
666,American History X (1998),Crime|Drama
667,American Beauty (1999),Drama|Romance
668,Fight Club (1999),Action|Crime|Drama|Thriller
669,Memento (2000),Mystery|Thriller
670,Finding Nemo (2003),Adventure|Animation|Children|Comedy
671,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
672,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama
673,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama
674,"Shawshank Redemption, The (1994)",Crime|Drama
675,Reservoir Dogs (1992),Crime|Mystery|Thriller
676,Goodfellas (1990),Crime|Drama
677,American History X (1998),Crime|Drama
678,Fight Club (1999),Action|Crime|Drama|Thriller
679,"Green Mile, The (1999)",Crime|Drama
680,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
681,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
682,Eternal Sunshine of the Spotless Mind (2004),Drama|Romance|Sci-Fi
683,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
684,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
685,Casablanca (1942),Drama|Romance
686,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
687,"Boot, Das (Boat, The) (1981)",Action|Drama|War
688,Glory (1989),Drama|War
689,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
690,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
691,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
692,"Shining, The (1980)",Horror
693,Stand by Me (1986),Adventure|Drama
694,"Matrix, The (1999)",Action|Sci-Fi|Thriller
695,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
696,"Shawshank Redemption, The (1994)",Crime|Drama
697,Forrest Gump (1994),Comedy|Drama|Romance|War
698,Trainspotting (1996),Comedy|Crime|Drama
699,One Flew Over the Cuckoo's Nest (1975),Drama
700,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
701,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
702,Goodfellas (1990),Crime|Drama
703,American History X (1998),Crime|Drama
704,Fight Club (1999),Action|Crime|Drama|Thriller
705,"Green Mile, The (1999)",Crime|Drama
706,Memento (2000),Mystery|Thriller
707,"Dark Knight, The (2008)",Action|Crime|Drama|IMAX
708,Star Wars: Episode IV - A New Hope (1977),Action|Adventure|Sci-Fi
709,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller
710,Forrest Gump (1994),Comedy|Drama|Romance|War
711,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX
712,"Godfather: Part II, The (1974)",Crime|Drama
713,Full Metal Jacket (1987),Drama|War
714,Amadeus (1984),Drama
715,"Boot, Das (Boat, The) (1981)",Action|Drama|War
716,Cool Hand Luke (1967),Drama
717,Kolya (Kolja) (1996),Comedy|Drama
718,Memento (2000),Mystery|Thriller
719,"Lord of the Rings: The Return of the King, The (2003)",Action|Adventure|Drama|Fantasy
720,Vertigo (1958),Drama|Mystery|Romance|Thriller
721,Rear Window (1954),Mystery|Thriller
722,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
723,Some Like It Hot (1959),Comedy|Crime
724,Casablanca (1942),Drama|Romance
725,"Maltese Falcon, The (1941)",Film-Noir|Mystery
726,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
727,One Flew Over the Cuckoo's Nest (1975),Drama
728,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
729,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
730,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure
731,Lawrence of Arabia (1962),Adventure|Drama|War
732,"Usual Suspects, The (1995)",Crime|Mystery|Thriller
733,Casablanca (1942),Drama|Romance
734,Goodfellas (1990),Crime|Drama
735,"Boot, Das (Boat, The) (1981)",Action|Drama|War
736,Glory (1989),Drama|War
737,"Graduate, The (1967)",Comedy|Drama|Romance
738,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
739,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
740,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
741,"Shining, The (1980)",Horror
742,Stand by Me (1986),Adventure|Drama
743,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
744,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
745,Rear Window (1954),Mystery|Thriller
746,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
747,Lawrence of Arabia (1962),Adventure|Drama|War
748,Amadeus (1984),Drama
749,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
750,"Shining, The (1980)",Horror
751,Cool Hand Luke (1967),Drama
752,"Green Mile, The (1999)",Crime|Drama
753,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
754,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
755,Eastern Promises (2007),Crime|Drama|Thriller
756,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
757,Rear Window (1954),Mystery|Thriller
758,Some Like It Hot (1959),Comedy|Crime
759,Casablanca (1942),Drama|Romance
760,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
761,Psycho (1960),Crime|Horror
762,"Boot, Das (Boat, The) (1981)",Action|Drama|War
763,Glory (1989),Drama|War
764,Manhattan (1979),Comedy|Drama|Romance
765,"Graduate, The (1967)",Comedy|Drama|Romance
766,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
767,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
768,Apollo 13 (1995),Adventure|Drama|IMAX
769,Crumb (1994),Documentary
770,"Silence of the Lambs, The (1991)",Crime|Horror|Thriller
771,Fargo (1996),Comedy|Crime|Drama|Thriller
772,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
773,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
774,Rear Window (1954),Mystery|Thriller
775,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
776,Some Like It Hot (1959),Comedy|Crime
777,Casablanca (1942),Drama|Romance
778,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
779,Cool Hand Luke (1967),Drama
780,Apollo 13 (1995),Adventure|Drama|IMAX
781,Crumb (1994),Documentary
782,"Godfather, The (1972)",Crime|Drama
783,One Flew Over the Cuckoo's Nest (1975),Drama
784,Lawrence of Arabia (1962),Adventure|Drama|War
785,Apocalypse Now (1979),Action|Drama|War
786,"Godfather: Part II, The (1974)",Crime|Drama
787,Amadeus (1984),Drama
788,"Green Mile, The (1999)",Crime|Drama
789,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
790,Snatch (2000),Comedy|Crime|Thriller
791,"Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)",Comedy|Romance
792,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
793,Vertigo (1958),Drama|Mystery|Romance|Thriller
794,Rear Window (1954),Mystery|Thriller
795,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
796,Some Like It Hot (1959),Comedy|Crime
797,Casablanca (1942),Drama|Romance
798,"Maltese Falcon, The (1941)",Film-Noir|Mystery
799,My Fair Lady (1964),Comedy|Drama|Musical|Romance
800,"Wizard of Oz, The (1939)",Adventure|Children|Fantasy|Musical
801,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
802,Citizen Kane (1941),Drama|Mystery
803,2001: A Space Odyssey (1968),Adventure|Drama|Sci-Fi
804,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb (1964),Comedy|War
805,"Streetcar Named Desire, A (1951)",Drama
806,Amadeus (1984),Drama
807,"Boot, Das (Boat, The) (1981)",Action|Drama|War
808,Glory (1989),Drama|War
809,Manhattan (1979),Comedy|Drama|Romance
810,"Graduate, The (1967)",Comedy|Drama|Romance
811,Touch of Evil (1958),Crime|Film-Noir|Thriller
812,"Femme Nikita, La (Nikita) (1990)",Action|Crime|Romance|Thriller
813,"Bridge on the River Kwai, The (1957)",Adventure|Drama|War
814,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller
815,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller
816,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
817,Rear Window (1954),Mystery|Thriller
818,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
819,Some Like It Hot (1959),Comedy|Crime
820,Casablanca (1942),Drama|Romance
821,"Maltese Falcon, The (1941)",Film-Noir|Mystery
822,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
823,"Godfather: Part II, The (1974)",Crime|Drama
824,Full Metal Jacket (1987),Drama|War
825,Amadeus (1984),Drama
826,"Boot, Das (Boat, The) (1981)",Action|Drama|War
827,Glory (1989),Drama|War
828,"Philadelphia Story, The (1940)",Comedy|Drama|Romance
829,Vertigo (1958),Drama|Mystery|Romance|Thriller
830,Rear Window (1954),Mystery|Thriller
831,North by Northwest (1959),Action|Adventure|Mystery|Romance|Thriller
832,Some Like It Hot (1959),Comedy|Crime
833,Casablanca (1942),Drama|Romance
834,"Maltese Falcon, The (1941)",Film-Noir|Mystery
835,Sunset Blvd. (a.k.a. Sunset Boulevard) (1950),Drama|Film-Noir|Romance
836,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi
837,"Princess Bride, The (1987)",Action|Adventure|Comedy|Fantasy|Romance
838,Goodfellas (1990),Crime|Drama
839,"Godfather: Part II, The (1974)",Crime|Drama
840,"Shawshank Redemption, The (1994)",Crime|Drama
